Link;Preco;Endereco;Tipo;Area
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-noivos-RS315000/id-25784508/;R$ 315.000;Rua Francisco Falcão Costa, 1534, Noivos, Teresina/PI;apartamento;69m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-novo-horizonte-59m2-RS140000/id-3741639/;R$ 140.000;Rua Aarão Pereira De Andrade, Novo Horizonte, Teresina/PI;apartamento;60m² / 59m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-parque-ideal-58m2-RS209900/id-28960496/;R$ 209.900;Rua Poncion Caldas, 5271, Parque Ideal, Teresina/PI;apartamento;58m² / 58m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-parque-ideal-59m2-RS204900/id-3464088/;R$ 204.900;Rua Poncion Caldas, Parque Ideal, Teresina/PI;apartamento;59m² / 59m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-parque-ideal-68m2-RS170000/id-25962518/;R$ 170.000;Rua Alexandre Gomes Chaves, 3315, Parque Ideal, Teresina/PI;apartamento;68m² / 68m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-parque-sul-46m2-RS198000/id-29414973/;R$ 198.000;Avenida Doutor Manoel Ayres Neto, Parque Sul, Teresina/PI;apartamento;46m² / 46m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-pedra-mole-40m2-RS300000/id-27585944/;R$ 300.000;Rua Doutor Josué Moura Santos, 3150, Pedra Mole, Teresina/PI;apartamento;40m² / 40m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-pedra-mole-42m2-RS135000/id-28711807/;R$ 135.000;Av. Dr Josue De Moura Santos/ Rua Carlos Rêgo Ferraz, Pedra Mole, Teresina/PI;apartamento;42m² / 42m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-pedra-mole-49m2-RS155000/id-25672968/;R$ 155.000;Avenida Doutor Josué De Moura Santos, 6443, Pedra Mole, Teresina/PI;apartamento;49m² / 49m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-picarra-110m2-RS300000/id-28141392/;R$ 300.000;Rua Mato Grosso, Piçarra, Teresina/PI;apartamento;110m² / 110m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-planalto-64m2-RS290000/id-29110737/;R$ 290.000;Rua Motorista Chicão, 3030, Planalto, Teresina/PI;apartamento;64m² / 64m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-porenquanto-60m2-RS270000/id-29509361/;R$ 270.000;Rua Governador Artur De Vasconcelos, Porenquanto, Teresina/PI;apartamento;60m² / 60m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-porto-do-centro-42m2-RS120000/id-23666223/;R$ 120.000;Rua Urano, Porto Do Centro, Teresina/PI;apartamento;42m² / 42m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-primavera-53m2-RS276888/id-28960671/;R$ 276.888;Rua Território Fernando De Noronha, 2490, Primavera, Teresina/PI;apartamento;53m² / 53m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-primavera-54m2-RS276889/id-3464074/;R$ 276.889;Rua Território Fernando De Noronha, Primavera, Teresina/PI;apartamento;54m² / 54m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-primavera-55m2-RS353000/id-20086229/;R$ 353.000;Rua Soltero Vaz Da Silveira, Primavera, Teresina/PI;apartamento;55m² / 55m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-primavera-55m2-RS361080/id-11698412/;R$ 361.080;Avenida Duque De Caxias, Primavera, Teresina/PI;apartamento;55m² / 55m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-primavera-55m2-RS392449/id-25447046/;R$ 392.449;Avenida Duque De Caxias, 2825, Primavera, Teresina/PI;apartamento;55m² / 55m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-primavera-55m2-RS479832/id-25888614/;R$ 479.832;Avenida Duque De Caxias, 2825, Primavera, Teresina/PI;apartamento;55m² / 55m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-primavera-56m2-RS240000/id-25446869/;R$ 240.000;Avenida Roraima, 2940, Primavera, Teresina/PI;apartamento;56m² / 56m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-primavera-59m2-RS180000/id-25926747/;R$ 180.000;Avenida Duque De Caxias, Primavera, Teresina/PI;apartamento;59m² / 59m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-primavera-70m2-RS180000/id-4505146/;R$ 180.000;Avenida Duque De Caxias, Primavera, Teresina/PI;apartamento;70m² / 70m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-primavera-70m2-RS190000/id-25106966/;R$ 190.000;Avenida Duque De Caxias, Primavera, Teresina/PI;apartamento;70m² / 70m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-recanto-das-palmeiras-60m2-RS384027/id-3464430/;R$ 384.027;Avenida João Xxiii, Recanto Das Palmeiras, Teresina/PI;apartamento;60m² / 60m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-santa-cruz-48m2-RS147600/id-16323897/;R$ 147.600;Rua Maria Do Socorro Cadena, Santa Cruz, Teresina/PI;apartamento;48m² / 48m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-santa-isabel-42m2-RS115000/id-26303230/;R$ 115.000;Rua Monsenhor José Luís Cortez, Santa Isabel, Teresina/PI;apartamento;42m² / 42m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-santa-isabel-47m2-RS150000/id-29110812/;R$ 150.000;Rua Aristides Saraiva De Almeida, 477, Santa Isabel, Teresina/PI;apartamento;47m² / 47m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-santa-isabel-61m2-RS245000/id-29110763/;R$ 245.000;Rua Aristides Almeida, 960, Santa Isabel, Teresina/PI;apartamento;61m² / 61m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-santa-isabel-77m2-RS270000/id-27215664/;R$ 270.000;Avenida Zequinha Freire, Santa Isabel, Teresina/PI;apartamento;77m² / 77m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-santa-isabel-80m2-RS290000/id-27674513/;R$ 290.000;Rua Aristides Saraiva De Almeida, 960, Santa Isabel, Teresina/PI;apartamento;80m² / 80m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-santa-lia-45m2-RS170000/id-12683140/;R$ 170.000;Rua Redenção, Santa Lia, Teresina/PI;apartamento;45m² / 45m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-santa-luzia-50m2-RS150000/id-27812953/;R$ 150.000;Rua Jacob Martins, Santa Luzia, Teresina/PI;apartamento;50m² / 50m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-santa-maria-da-codipe-45m2-RS137000/id-28081177/;R$ 137.000;Rua Maria Mirto De Sá, Santa Maria Da Codipe, Teresina/PI;apartamento;45m² / 45m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-santa-maria-da-codipe-45m2-RS190000/id-3464442/;R$ 190.000;Rua Maria Mirto De Sá, Santa Maria Da Codipe, Teresina/PI;apartamento;45m² / 45m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-santa-maria-da-codipe-46m2-RS130000/id-25394637/;R$ 130.000;Rua Maria Mirto De Sá, Santa Maria Da Codipe, Teresina/PI;apartamento;46m² / 46m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-santa-maria-da-codipe-46m2-RS135000/id-28711802/;R$ 135.000;Rua Maria Mirto De Sá, Santa Maria Da Codipe, Teresina/PI;apartamento;46m² / 46m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-santa-maria-da-codipe-46m2-RS140000/id-23345144/;R$ 140.000;Rua Maria Mirto De Sá, Santa Maria Da Codipe, Teresina/PI;apartamento;46m² / 46m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-santa-maria-da-codipe-52m2-RS150000/id-27322762/;R$ 150.000;Rua Maria Mirto De Sá, Santa Maria Da Codipe, Teresina/PI;apartamento;52m² / 52m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-sao-cristovao-53m2-RS349990/id-11698047/;R$ 349.990;Avenida Senador Area Leão, São Cristóvão, Teresina/PI;apartamento;53m² / 53m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-sao-cristovao-78m2-RS671900/id-11698318/;R$ 671.900;Rua Vereador Edmundo Genuíno Oliveira, São Cristóvão, Teresina/PI;apartamento;78m² / 78m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-sao-cristovao-79m2-RS689900/id-27548134/;R$ 689.900;Rua Vereador Edmundo Genuíno Oliveira, São Cristóvão, Teresina/PI;apartamento;79m² / 79m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-sao-cristovao-82m2-RS716700/id-27518745/;R$ 716.700;Rua Comandante Area Leão, São Cristóvão, Teresina/PI;apartamento;82m² / 82m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-sao-cristovao-98m2-RS370000/id-3464305/;R$ 370.000;Rua Cônego Raimundo Fonseca, São Cristóvão, Teresina/PI;apartamento;98m² / 98m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-sao-joao-62m2-RS350000/id-29568411/;R$ 350.000;Rua Luís Pires De Lima, São João, Teresina/PI;apartamento;62m² / 62m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-sao-sebastiao-53m2-RS185000/id-27092593/;R$ 185.000;Rua Belarmino Braga, São Sebastião, Teresina/PI;apartamento;53m² / 53m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-sao-sebastiao-53m2-RS250000/id-21554416/;R$ 250.000;Rua Belarmino Braga, São Sebastião, Teresina/PI;apartamento;53m² / 53m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-socopo-59m2-RS251720/id-3464109/;R$ 251.720;Rua Anfrísio Avelino Do Lago, Socopo, Teresina/PI;apartamento;59m² / 59m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-tabajaras-48m2-RS130000/id-4638615/;R$ 130.000;Rua Gurupa, Tabajaras, Teresina/PI;apartamento;48m² / 48m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-tabajaras-48m2-RS132000/id-13540829/;R$ 132.000;Rua Gurupa, Tabajaras, Teresina/PI;apartamento;48m² / 48m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-tabajaras-48m2-RS150000/id-12286193/;R$ 150.000;Avenida Gurupá, Tabajaras, Teresina/PI;apartamento;48m² / 48m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-tabajaras-48m2-RS150000/id-3464230/;R$ 150.000;Avenida Gurupá, Tabajaras, Teresina/PI;apartamento;48m² / 48m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-tabajaras-54m2-RS150000/id-28664491/;R$ 150.000;Avenida Gurupá, Tabajaras, Teresina/PI;apartamento;54m² / 54m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-tancredo-neves-45m2-RS120000/id-28270041/;R$ 120.000;Rua Irmã Maria Do Amparo, Tancredo Neves, Teresina/PI;apartamento;45m² / 45m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-tancredo-neves-50m2-RS140000/id-28960490/;R$ 140.000;Rua Paulo Carneiro Da Cunha, 2602, Tancredo Neves, Teresina/PI;apartamento;50m² / 50m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-tancredo-neves-RS120000/id-28960478/;R$ 120.000;Rua Paulo Carneiro Da Cunha, 2602, Tancredo Neves, Teresina/PI;apartamento;44m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-todos-os-santos-48m2-RS130000/id-24513260/;R$ 130.000;Rua 3 Loteamento Recanto Dos Pássaros, Todos Os Santos, Teresina/PI;apartamento;48m² / 48m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-todos-os-santos-55m2-RS195000/id-4173945/;R$ 195.000;Avenida Ferroviária, Todos Os Santos, Teresina/PI;apartamento;55m² / 55m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-uruguai-31m2-RS160140/id-3557162/;R$ 160.140;Rua Vitorino Orthiges Fernandes, Uruguai, Teresina/PI;apartamento;31m² / 31m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-uruguai-38m2-RS196990/id-12067635/;R$ 196.990;Rua Fiscal Benedito Machado, Uruguai, Teresina/PI;apartamento;38m² / 38m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-uruguai-47m2-RS140000/id-25967879/;R$ 140.000;Rua Noé Fortes, Uruguai, Teresina/PI;apartamento;47m² / 47m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-uruguai-49m2-RS272000/id-3568070/;R$ 272.000;Rua Dezesseis, Uruguai, Teresina/PI;apartamento;49m² / 49m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-uruguai-50m2-RS190000/id-28136718/;R$ 190.000;Rua São Leonardo, 2270, Uruguai, Teresina/PI;apartamento;50m² / 50m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-uruguai-51m2-RS250000/id-3464383/;R$ 250.000;Rua Maria Socorro De Macêdo Claudino, Uruguai, Teresina/PI;apartamento;51m² / 51m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-uruguai-51m2-RS287334/id-3464438/;R$ 287.334;Rua Indiana, Uruguai, Teresina/PI;apartamento;51m² / 51m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-uruguai-52m2-RS180000/id-28768114/;R$ 180.000;Rua Maria Socorro De Macêdo Claudino, Uruguai, Teresina/PI;apartamento;52m² / 52m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-uruguai-52m2-RS195000/id-16826219/;R$ 195.000;Rua São Leonardo, Uruguai, Teresina/PI;apartamento;52m² / 52m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-uruguai-52m2-RS255000/id-21047394/;R$ 255.000;Rua Elias Aragão, Uruguai, Teresina/PI;apartamento;52m² / 52m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-uruguai-52m2-RS260000/id-3464042/;R$ 260.000;Rua Ruth Renee Barbosa Guimarães, Uruguai, Teresina/PI;apartamento;52m² / 52m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-uruguai-55m2-RS240000/id-27541095/;R$ 240.000;Rua São Leonardo, 566, Uruguai, Teresina/PI;apartamento;55m² / 55m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-uruguai-56m2-RS302371/id-3464441/;R$ 302.371;Rua Quarenta, Uruguai, Teresina/PI;apartamento;56m² / 56m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-uruguai-56m2-RS459900/id-28053936/;R$ 459.900;Rua Quarenta, Uruguai, Teresina/PI;apartamento;56m² / 56m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-uruguai-57m2-RS270000/id-25447027/;R$ 270.000;Rua Elias Aragão, 5500, Uruguai, Teresina/PI;apartamento;57m² / 57m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-uruguai-58m2-RS225000/id-28207429/;R$ 225.000;Rua Ruth Renee Barbosa Guimarães, Uruguai, Teresina/PI;apartamento;58m² / 58m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-uruguai-59m2-RS220000/id-16682730/;R$ 220.000;Rua São Leonardo, Uruguai, Teresina/PI;apartamento;59m² / 59m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-uruguai-60m2-RS310000/id-28081176/;R$ 310.000;Rua Vitorino Orthiges Fernandes, Uruguai, Teresina/PI;apartamento;60m² / 60m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-uruguai-65m2-RS210000/id-28661094/;R$ 210.000;Rua Francisco Lins Da Trindade, Uruguai, Teresina/PI;apartamento;65m² / 65m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-uruguai-68m2-RS275000/id-25651276/;R$ 275.000;Rua São Leonardo, Uruguai, Teresina/PI;apartamento;68m² / 68m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-uruguai-71m2-RS318294/id-3464157/;R$ 318.294;Rua Quarenta, Uruguai, Teresina/PI;apartamento;71m² / 71m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-uruguai-RS180000/id-28960499/;R$ 180.000;Rua Noé Fortes, 400, Uruguai, Teresina/PI;apartamento;48m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-uruguai-RS185000/id-28960547/;R$ 185.000;Rua Maria Do Socorro De Macedo Claudino, 6337, Uruguai, Teresina/PI;apartamento;51m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-uruguai-RS246000/id-28357333/;R$ 246.000;Rua Vitorino Orthiges Fernandes, Uruguai, Teresina/PI;apartamento;51m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-uruguai-RS309658/id-29230981/;R$ 309.658;Rua 08, 9525, Uruguai, Teresina/PI;apartamento;56m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-vale-do-gaviao-46m2-RS115000/id-28960679/;R$ 115.000;Rua Loteamento Vale Do Gavião, 6764, Vale Do Gavião, Teresina/PI;apartamento;46m² / 46m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-vale-do-gaviao-46m2-RS120000/id-22472977/;R$ 120.000;Rua 26, Vale Do Gavião, Teresina/PI;apartamento;46m² / 46m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-vale-do-gaviao-46m2-RS120000/id-28711820/;R$ 120.000;Rua Advogado Manoel Veloso, Vale Do Gavião, Teresina/PI;apartamento;46m² / 46m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-vale-do-gaviao-46m2-RS130000/id-3464228/;R$ 130.000;Rua Betim, Vale Do Gavião, Teresina/PI;apartamento;46m² / 46m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-vale-do-gaviao-46m2-RS135000/id-20295928/;R$ 135.000;Loteamento Vale Do Gavião, Vale Do Gavião, Teresina/PI;apartamento;46m² / 46m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-vale-do-gaviao-46m2-RS150000/id-11698196/;R$ 150.000;Rua Advogado Manoel Veloso, Vale Do Gavião, Teresina/PI;apartamento;46m² / 46m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-vale-quem-tem-59m2-RS230000/id-24479143/;R$ 230.000;Avenida Doutor Nicanor Barreto, Vale Quem Tem, Teresina/PI;apartamento;59m² / 59m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-vale-quem-tem-73m2-RS350000/id-21621436/;R$ 350.000;Avenida Zequinha Freire, Vale Quem Tem, Teresina/PI;apartamento;73m² / 73m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-verde-cap-50m2-RS140000/id-27840067/;R$ 140.000;Avenida Professor Camilo Filho, 5244, Verde Cap, Teresina/PI;apartamento;50m² / 50m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-verde-lar-50m2-RS170000/id-28270046/;R$ 170.000;Rua Nossa Senhora Das Graças, Verde Lar, Teresina/PI;apartamento;50m² / 50m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-verde-lar-50m2-RS170000/id-28960481/;R$ 170.000;Rua Nossa Senhora Das Graças, 8081, Verde Lar, Teresina/PI;apartamento;50m² / 50m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-pi-teresina-zoobotanico-46m2-RS223450/id-11698401/;R$ 223.450;Rua Joaquim Carlos Aragão, Zoobotânico, Teresina/PI;apartamento;46m² / 46m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-pi-teresina-campestre-48m2-RS130000/id-25733251/;R$ 130.000;Rua Marcos Antonio Hidd Santos Júnior, Campestre, Teresina/PI;apartamento;48m² / 48m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-pi-teresina-centro-96m2-RS300000/id-27590714/;R$ 300.000;Rua Riachuelo, Centro, Teresina/PI;apartamento;96m² / 96m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-pi-teresina-cristo-rei-37m2-RS130000/id-18563100/;R$ 130.000;Rua Celso Pinheiro, Cristo Rei, Teresina/PI;apartamento;37m² / 37m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-pi-teresina-cristo-rei-47m2-RS110000/id-28960518/;R$ 110.000;Rua Celso Pinheiro, 2055, Cristo Rei, Teresina/PI;apartamento;47m² / 47m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-pi-teresina-cristo-rei-60m2-RS110000/id-29078154/;R$ 110.000;Conjunto João Emílio Falcão, 7, Cristo Rei, Teresina/PI;apartamento;60m² / 60m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-pi-teresina-joquei-27m2-RS280000/id-23605326/;R$ 280.000;Rua Senador Cândido Ferraz, Jóquei, Teresina/PI;apartamento;27m² / 27m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-pi-teresina-morada-do-sol-50m2-RS170000/id-25733194/;R$ 170.000;Rua Leôncio Ferraz, 1392, Morada Do Sol, Teresina/PI;apartamento;50m² / 50m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-pi-teresina-parque-ideal-50m2-RS200000/id-25733092/;R$ 200.000;Rua Poncion Caldas, 5385, Parque Ideal, Teresina/PI;apartamento;50m² / 50m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-pi-teresina-santa-isabel-42m2-RS230000/id-29318648/;R$ 230.000;Rua Monsenhor José Luiz Cortez, 4040, Santa Isabel, Teresina/PI;apartamento;42m² / 42m²
https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-pi-teresina-santa-maria-da-codipe-46m2-RS115000/id-21114112/;R$ 115.000;Rua Maria Mirto De Sá, Santa Maria Da Codipe, Teresina/PI;apartamento;46m² / 46m²
